,sentiment values
210555,0.44444
210556,0.55556
210557,0.55556
210558,0.5
210559,0.70833
210560,0.56944
210561,0.44444
210562,0.44444
210563,0.73611
210564,0.44444
210565,0.33333
210566,0.61111
210567,0.375
210568,0.875
210569,0.52778
210570,0.5
210571,0.58333
210572,0.56944
210573,0.59722
210574,0.65278
210575,0.5
210576,0.61111
210577,0.54167
210578,0.56944
210579,0.70833
210580,0.5
210581,0.55556
210582,0.5
210583,0.5
210584,0.54167
210585,0.41667
210586,0.55556
210587,0.63889
210588,0.44444
210589,0.66667
210590,0.625
210591,0.63889
210592,0.66667
210593,0.63889
210594,0.68056
210595,0.41667
210596,0.54167
210597,0.055556
210598,0.5
210599,0.44444
210600,0.5
210601,0.5
210602,0.73611
210603,0.625
210604,0.56944
210605,0.55556
210606,0.55556
210607,0.875
210608,0.75
210609,0.59722
210610,0.5
210611,0.72222
210612,0.58333
210613,0.61111
210614,0.5
210615,0.52778
210616,0.5
210617,0.76389
210618,0.44444
210619,0.41667
210620,0.54167
210621,0.5
210622,0.40278
210623,0.41667
210624,0.5
210625,0.54167
210626,0.5
210627,0.5
210628,0.65278
210629,0.5
210630,0.51389
210631,0.61111
210632,0.76389
210633,0.76389
210634,0.75
210635,0.66667
210636,0.77778
210637,0.81944
210638,0.45833
210639,0.25
210640,0.54167
210641,0.375
210642,0.56944
210643,0.81944
210644,0.47222
210645,0.66667
210646,0.48611
210647,0.36111
210648,0.5
210649,0.61111
210650,0.5
210651,0.44444
210652,0.41667
210653,0.48611
210654,0.61111
210655,0.5
210656,0.58333
210657,0.51389
210658,0.81944
210659,0.61111
210660,0.63889
210661,0.40278
210662,0.55556
210663,0.55556
210664,0.83333
210665,0.66667
210666,0.80556
210667,0.84722
210668,0.72222
210669,0.88889
210670,0.52778
210671,0.41667
210672,0.5
210673,0.11111
210674,0.48611
210675,0.38889
210676,0.40278
210677,0.36111
210678,0.44444
210679,0.5
210680,0.5
210681,0.5
210682,0.375
210683,0.51389
210684,0.80556
210685,0.79167
210686,0.72222
210687,0.5
210688,0.34722
210689,0.38889
210690,0.47222
210691,0.22222
210692,0.51389
210693,0.44444
210694,0.5
210695,0.61111
210696,0.38889
210697,0.44444
210698,0.34722
210699,0.43056
210700,0.44444
210701,0.58333
210702,0.55556
210703,0.5
210704,0.55556
210705,0.41667
210706,0.36111
210707,0.375
210708,0.47222
210709,0.5
210710,0.52778
210711,0.59722
210712,0.66667
210713,0.58333
210714,0.38889
210715,0.58333
210716,0.65278
210717,0.66667
210718,0.58333
210719,0.72222
210720,0.5
210721,0.31944
210722,0.027778
210723,0.22222
210724,0.58333
210725,0.5
210726,0.5
210727,0.5
210728,0.29167
210729,0.77778
210730,0.66667
210731,0.5
210732,0.5
210733,0.5
210734,0.80556
210735,0.52778
210736,0.5
210737,0.15278
210738,0.52778
210739,0.36111
210740,0.44444
210741,0.5
210742,0.41667
210743,0.625
210744,0.70833
210745,0.27778
210746,0.16667
210747,0.18056
210748,0.36111
210749,0.45833
210750,0.5
210751,0.5
210752,0.54167
210753,0.5
210754,0.66667
210755,0.66667
210756,0.25
210757,0.43056
210758,0.43056
210759,0.56944
210760,0.52778
210761,0.65278
210762,0.5
210763,0.5
210764,0.36111
210765,0.5
210766,0.5
210767,0.5
210768,0.5
210769,0.56944
210770,0.63889
210771,0.54167
210772,0.52778
210773,0.30556
210774,0.5
210775,0.5
210776,0.5
210777,0.68056
210778,0.83333
210779,0.5
210780,0.55556
210781,0.51389
210782,0.52778
210783,0.5
210784,0.5
210785,0.52778
210786,0.72222
210787,0.83333
210788,0.72222
210789,0.65278
210790,0.79167
210791,0.77778
210792,0.59722
210793,0.66667
210794,0.63889
210795,0.75
210796,0.79167
210797,0.44444
210798,0.5
210799,0.36111
210800,0.61111
210801,0.59722
210802,0.66667
210803,0.59722
210804,0.73611
210805,0.72222
210806,0.30556
210807,0.38889
210808,0.23611
210809,0.25
210810,0.34722
210811,0.34722
210812,0.16667
210813,0.59722
210814,0.54167
210815,0.69444
210816,0.52778
210817,0.66667
210818,0.77778
210819,0.63889
210820,0.68056
210821,0.68056
210822,0.68056
210823,0.58333
210824,0.5
210825,0.5
210826,0.55556
210827,0.68056
210828,0.76389
210829,0.66667
210830,0.70833
210831,0.68056
210832,0.69444
210833,0.59722
210834,0.51389
210835,0.72222
210836,0.43056
210837,0.61111
210838,0.75
210839,0.70833
210840,0.70833
210841,0.56944
210842,0.68056
210843,0.55556
210844,0.55556
210845,0.61111
210846,0.72222
210847,0.59722
210848,0.56944
210849,0.52778
210850,0.76389
210851,0.5
210852,0.66667
210853,0.73611
210854,0.58333
210855,0.63889
210856,0.59722
210857,0.55556
210858,0.5
210859,0.54167
210860,0.70833
210861,0.38889
210862,0.40278
210863,0.5
210864,0.5
210865,0.51389
210866,0.51389
210867,0.41667
210868,0.5
210869,0.65278
210870,0.65278
210871,0.65278
210872,0.73611
210873,0.79167
210874,0.90278
210875,0.83333
210876,0.98611
210877,0.5
210878,0.5
210879,0.29167
210880,0.5
210881,0.5
210882,0.51389
210883,0.33333
210884,0.31944
210885,0.43056
210886,0.48611
210887,0.5
210888,0.5
210889,0.59722
210890,0.72222
210891,0.5
210892,0.5
210893,0.55556
210894,0.5
210895,0.72222
210896,0.5
210897,0.5
210898,0.73611
210899,0.72222
210900,0.70833
210901,0.55556
210902,0.63889
210903,0.47222
210904,0.45833
210905,0.51389
210906,0.5
210907,0.5
210908,0.41667
210909,0.52778
210910,0.55556
210911,0.59722
210912,0.45833
210913,0.5
210914,0.56944
210915,0.58333
210916,0.5
210917,0.5
210918,0.5
210919,0.41667
210920,0.54167
210921,0.77778
210922,0.41667
210923,0.61111
210924,0.68056
210925,0.52778
210926,0.5
210927,0.375
210928,0.31944
210929,0.36111
210930,0.47222
210931,0.44444
210932,0.31944
210933,0.51389
210934,0.58333
210935,0.5
210936,0.5
210937,0.52778
210938,0.54167
210939,0.55556
210940,0.44444
210941,0.77778
210942,0.48611
210943,0.61111
210944,0.45833
210945,0.44444
210946,0.47222
210947,0.44444
210948,0.69444
210949,0.75
210950,0.5
210951,0.5
210952,0.47222
210953,0.5
210954,0.51389
210955,0.5
210956,0.38889
210957,0.80556
210958,0.86111
210959,0.5
210960,0.47222
210961,0.5
210962,0.18056
210963,0.15278
210964,0.5
210965,0.51389
210966,0.56944
210967,0.5
210968,0.44444
210969,0.5
210970,0.36111
210971,0.58333
210972,0.38889
210973,0.48611
210974,0.30556
210975,0.22222
210976,0.38889
210977,0.43056
210978,0.65278
210979,0.38889
210980,0.16667
210981,0.375
210982,0.19444
210983,0.31944
210984,0.20833
210985,0.26389
210986,0.19444
210987,0.44444
210988,0.041667
210989,0.61111
210990,0.68056
210991,0.72222
210992,0.5
210993,0.41667
210994,0.5
210995,0.5
210996,0.48611
210997,0.43056
210998,0.55556
210999,0.30556
211000,0.5
211001,0.27778
211002,0.5
211003,0.44444
211004,0.5
211005,0.65278
211006,0.22222
211007,0.34722
211008,0.56944
211009,0.38889
211010,0.27778
211011,0.38889
211012,0.54167
211013,0.5
211014,0.47222
211015,0.51389
211016,0.5
211017,0.5
211018,0.79167
211019,0.44444
211020,0.52778
211021,0.59722
211022,0.65278
211023,0.5
211024,0.31944
211025,0.30556
211026,0.34722
211027,0.47222
211028,0.54167
211029,0.33333
211030,0.30556
211031,0.36111
211032,0.38889
211033,0.72222
211034,0.76389
211035,0.40278
211036,0.27778
211037,0.38889
211038,0.40278
211039,0.83333
211040,0.5
211041,0.5
211042,0.30556
211043,0.26389
211044,0.23611
211045,0.13889
211046,0.43056
211047,0.36111
211048,0.069444
211049,0.26389
211050,0.33333
211051,0.30556
211052,0.47222
211053,0.52778
211054,0.44444
211055,0.44444
211056,0.5
211057,0.5
211058,0.40278
211059,0.48611
211060,0.36111
211061,0.33333
211062,0.5
211063,0.51389
211064,0.5
211065,0.44444
211066,0.20833
211067,0.26389
211068,0.47222
211069,0.29167
211070,0.5
211071,0.77778
211072,0.59722
211073,0.40278
211074,0.33333
211075,0.33333
211076,0.083333
211077,0.40278
211078,0.5
211079,0.5
211080,0.5
211081,0.5
211082,0.76389
211083,0.55556
211084,0.22222
211085,0.26389
211086,0.27778
211087,0.15278
211088,0.36111
211089,0.083333
211090,0.5
211091,0.5
211092,0.69444
211093,0.22222
211094,0.11111
211095,0.44444
211096,0.5
211097,0.56944
211098,0.70833
211099,0.38889
211100,0.22222
211101,0.59722
211102,0.45833
211103,0.5
211104,0.26389
211105,0.36111
211106,0.58333
211107,0.52778
211108,0.58333
211109,0.625
211110,0.55556
211111,0.29167
211112,0.63889
211113,0.68056
211114,0.59722
211115,0.5
211116,0.63889
211117,0.41667
211118,0.47222
211119,0.43056
211120,0.59722
211121,0.5
211122,0.47222
211123,0.66667
211124,0.55556
211125,0.5
211126,0.38889
211127,0.47222
211128,0.84722
211129,0.44444
211130,0.375
211131,0.5
211132,0.56944
211133,0.38889
211134,0.5
211135,0.40278
211136,0.5
211137,0.55556
211138,0.5
211139,0.61111
211140,0.65278
211141,0.51389
211142,0.5
211143,0.70833
211144,0.5
211145,0.25
211146,0.5
211147,0.59722
211148,0.25
211149,0.5
211150,0.34722
211151,0.5
211152,0.58333
211153,0.59722
211154,0.66667
211155,0.54167
211156,0.77778
211157,0.81944
211158,0.63889
211159,0.48611
211160,0.52778
211161,0.5
211162,0.65278
211163,0.48611
211164,0.11111
211165,0.5
211166,0.22222
211167,0.5
211168,0.5
211169,0.13889
211170,0.16667
211171,0.47222
211172,0.30556
211173,0.30556
211174,0.16667
211175,0.20833
211176,0.5
211177,0.58333
211178,0.66667
211179,0.70833
211180,0.5
211181,0.5
211182,0.5
211183,0.25
211184,0.125
211185,0.22222
211186,0.5
211187,0.30556
211188,0.41667
211189,0.5
211190,0.58333
211191,0.5
211192,0.5
211193,0.30556
211194,0.36111
211195,0.20833
211196,0.31944
211197,0.5
211198,0.51389
211199,0.5
211200,0.38889
211201,0.38889
211202,0.5
211203,0.58333
211204,0.5
211205,0.375
211206,0.52778
211207,0.5
211208,0.66667
211209,0.5
211210,0.5
211211,0.81944
211212,0.041667
211213,0.73611
211214,0.66667
211215,0.44444
211216,0.375
211217,0.16667
211218,0.097222
211219,0.055556
211220,0.54167
211221,0.5
211222,0.5
211223,0.19444
211224,0.13889
211225,0.45833
211226,0.47222
211227,0.38889
211228,0.34722
211229,0.34722
211230,0.54167
211231,0.19444
211232,0.5
211233,0.5
211234,0.5
211235,0.43056
211236,0.45833
211237,0.56944
211238,0.625
211239,0.51389
211240,0.52778
211241,0.55556
211242,0.45833
211243,0.5
211244,0.5
211245,0.5
211246,0.65278
211247,0.55556
211248,1.0
211249,0.94444
211250,0.84722
211251,0.77778
211252,0.5
211253,0.5
211254,0.5
211255,0.5
211256,0.5
211257,0.13889
211258,0.23611
211259,0.5
211260,0.61111
211261,0.51389
211262,0.61111
211263,0.5
211264,0.5
211265,0.625
211266,0.36111
211267,0.5
211268,0.5
211269,0.73611
211270,0.625
211271,0.59722
211272,0.58333
211273,0.31944
211274,0.375
211275,0.34722
211276,0.44444
211277,0.41667
211278,0.375
211279,0.5
211280,0.48611
211281,0.65278
211282,0.52778
211283,0.43056
211284,0.5
211285,0.43056
211286,0.22222
211287,0.22222
211288,0.48611
211289,0.59722
211290,0.51389
211291,0.44444
211292,0.63889
211293,0.30556
211294,0.5
211295,0.30556
211296,0.53125
211297,0.88889
211298,0.63889
211299,0.77778
211300,0.72222
211301,0.83333
211302,0.68056
211303,0.5
211304,0.61111
211305,0.77778
211306,0.54167
211307,0.5
211308,0.5
211309,0.45833
211310,0.55556
211311,0.5
211312,0.58333
211313,0.45833
211314,0.45833
211315,0.77778
211316,0.5
211317,0.5
211318,0.47222
211319,0.45833
211320,0.52778
211321,0.51389
211322,0.56944
211323,0.55556
211324,0.5
211325,0.5
211326,0.61111
211327,0.33333
211328,0.5
211329,0.56944
211330,0.5
211331,0.52778
211332,0.48611
211333,0.5
211334,0.5
211335,0.5
211336,0.81944
211337,0.81944
211338,0.65278
211339,0.44444
211340,0.5
211341,0.19444
211342,0.69444
211343,0.54167
211344,0.44444
211345,0.58333
211346,0.5
211347,0.38889
211348,0.5
211349,0.5
211350,0.52778
211351,0.70833
211352,0.48611
211353,0.56944
211354,0.22222
211355,0.5
211356,0.29167
211357,0.30556
211358,0.5
211359,0.5
211360,0.5
211361,0.88889
211362,0.5
211363,0.55556
211364,0.41667
211365,0.66667
211366,0.5
211367,0.51389
211368,0.52778
211369,0.5
211370,0.31944
211371,0.61111
211372,0.55556
211373,0.51389
211374,0.45833
211375,0.69444
211376,0.16667
211377,0.5
211378,0.34722
211379,0.52778
211380,0.55556
211381,0.44444
211382,0.44444
211383,0.51389
211384,0.56944
211385,0.625
211386,0.48611
211387,0.30556
211388,0.375
211389,0.47222
211390,0.56944
211391,0.25
211392,0.30556
211393,0.31944
211394,0.22222
211395,0.40278
211396,0.51389
211397,0.45833
211398,0.625
211399,0.68056
211400,0.70833
211401,0.75
211402,0.52778
211403,0.36111
211404,0.54167
211405,0.11111
211406,0.23611
211407,0.48611
211408,0.5
211409,0.40278
211410,0.27778
211411,0.61111
211412,0.27778
211413,0.5
211414,0.5
211415,0.51389
211416,0.5
211417,0.5
211418,0.5
211419,0.51389
211420,0.51389
211421,0.5
211422,0.63889
211423,0.5
211424,0.79167
211425,0.51389
211426,0.54167
211427,0.52778
211428,0.52778
211429,0.55556
211430,0.5
211431,0.38889
211432,0.48611
211433,0.30556
211434,0.56944
211435,0.5
211436,0.38889
211437,0.51389
211438,0.38889
211439,0.43056
211440,0.59722
211441,0.33333
211442,0.375
211443,0.25
211444,0.5
211445,0.48611
211446,0.43056
211447,0.54167
211448,0.5
211449,0.65278
211450,0.69444
211451,0.5
211452,0.5
211453,0.59722
211454,0.5
211455,0.5
211456,0.51389
211457,0.5
211458,0.52778
211459,0.47222
211460,0.63889
211461,0.73611
211462,0.56944
211463,0.68056
211464,0.48611
211465,0.19444
211466,0.34722
211467,0.5
211468,0.40278
211469,0.31944
211470,0.40278
211471,0.45833
211472,0.41667
211473,0.66667
211474,0.45833
211475,0.43056
211476,0.63889
211477,0.5
211478,0.58333
211479,0.625
211480,0.38889
211481,0.5
211482,0.5
211483,0.5
211484,0.38889
211485,0.45833
211486,0.36111
211487,0.33333
211488,0.66667
211489,0.55556
211490,0.38889
211491,0.61111
211492,0.52778
211493,0.45833
211494,0.72222
211495,0.41667
211496,0.33333
211497,0.5
211498,0.52778
211499,0.44444
211500,0.5
211501,0.5
211502,0.68056
211503,0.5
211504,0.58333
211505,0.44444
211506,0.5
211507,0.5
211508,0.51389
211509,0.16667
211510,0.47222
211511,0.52778
211512,0.72222
211513,0.65278
211514,0.55556
211515,0.5
211516,0.48611
211517,0.5
211518,0.52778
211519,0.36111
211520,0.625
211521,0.58333
211522,0.51389
211523,0.51389
211524,0.33333
211525,0.44444
211526,0.63889
211527,0.41667
211528,0.5
211529,0.5
211530,0.5
211531,0.59722
211532,0.56944
211533,0.5
211534,0.5
211535,0.44444
211536,0.5
211537,0.55556
211538,0.5
211539,0.38542
211540,0.44444
211541,0.59722
211542,0.45833
211543,0.5
211544,0.40278
211545,0.38889
211546,0.27778
211547,0.5
211548,0.36111
211549,0.5
211550,0.54167
211551,0.68056
211552,0.72222
211553,0.5
211554,0.27778
211555,0.66667
211556,0.76389
211557,0.48611
211558,0.34722
211559,0.44444
211560,0.58333
211561,0.625
211562,0.55556
211563,0.5
211564,0.44444
211565,0.52778
211566,0.5
211567,0.45833
211568,0.44444
211569,0.5
211570,0.5
211571,0.45833
211572,0.41667
211573,0.47222
211574,0.43056
211575,0.38889
211576,0.36111
211577,0.23611
211578,0.40278
211579,0.38889
211580,0.25
211581,0.18056
211582,0.43056
211583,0.5
211584,0.45833
211585,0.26389
211586,0.5
211587,0.52778
211588,0.44444
211589,0.43056
211590,0.27778
211591,0.84722
211592,0.77778
211593,0.5
211594,0.43056
211595,0.38889
211596,0.45833
211597,0.23611
211598,0.5
211599,0.375
211600,0.61111
211601,0.65278
211602,0.34722
211603,0.5
211604,0.51389
211605,0.65278
211606,0.65278
211607,0.77778
211608,0.66667
211609,0.63889
211610,0.75
211611,0.5
211612,0.76389
211613,0.56944
211614,0.58333
211615,0.27778
211616,0.23611
211617,0.33333
211618,0.23611
211619,0.33333
211620,0.5
211621,0.38889
211622,0.375
211623,0.52778
211624,0.5
211625,0.59722
211626,0.73611
211627,0.48611
211628,0.36111
211629,0.22222
211630,0.18056
211631,0.61111
211632,0.43056
211633,0.47222
211634,0.5
211635,0.48611
211636,0.45833
211637,0.5
211638,0.45833
211639,0.5
211640,0.72222
211641,0.47222
211642,0.47222
211643,0.43056
211644,0.5
211645,0.5
211646,0.5
211647,0.61111
211648,0.5
211649,0.58333
211650,0.25
211651,0.375
211652,0.34722
211653,0.34722
211654,0.27778
211655,0.31944
211656,0.5
211657,0.56944
211658,0.48611
211659,0.5
211660,0.47222
211661,0.23611
211662,0.55556
211663,0.55556
211664,0.33333
211665,0.43056
211666,0.5
211667,0.33333
211668,0.40278
211669,0.34722
211670,0.5
211671,0.5
211672,0.5
211673,0.5
211674,0.48611
211675,0.5
211676,0.27778
211677,0.72222
211678,0.51389
211679,0.56944
211680,0.51389
211681,0.5
211682,0.52778
211683,0.20833
211684,0.30556
211685,0.30556
211686,0.31944
211687,0.52778
211688,0.75
211689,0.30556
211690,0.26389
211691,0.375
211692,0.72222
211693,0.65278
211694,0.70833
211695,0.69444
211696,0.5
211697,0.45833
211698,0.11111
211699,0.013889
211700,0.5
211701,0.055556
211702,0.45833
211703,0.33333
211704,0.5
211705,0.58333
211706,0.56944
211707,0.5
211708,0.41667
211709,0.51389
211710,0.5
211711,0.5
211712,0.58333
211713,0.63889
211714,0.27778
211715,0.61111
211716,0.80556
211717,0.75
211718,0.65278
211719,0.75
211720,0.66667
211721,0.27778
211722,0.59722
211723,0.5
211724,0.51389
211725,0.5
211726,0.5
211727,0.5
211728,0.5
211729,0.72222
211730,0.5
211731,0.59722
211732,0.5
211733,0.5
211734,0.5
211735,0.40278
211736,0.5
211737,0.55556
211738,0.61111
211739,0.59722
211740,0.55556
211741,0.61111
211742,0.44444
211743,0.34722
211744,0.44444
211745,0.5
211746,0.51389
211747,0.65278
211748,0.73611
211749,0.69444
211750,0.66667
211751,0.75
211752,0.5
211753,0.36111
211754,0.55556
211755,0.5
211756,0.76389
211757,0.55556
211758,0.5
211759,0.63889
211760,0.41667
211761,0.51389
211762,0.63889
211763,0.81944
211764,0.65278
211765,0.61111
211766,0.79167
211767,0.72222
211768,0.45833
211769,0.5
211770,0.41667
211771,0.55556
211772,0.29167
211773,0.5
211774,0.5
211775,0.55556
211776,0.54167
211777,0.5
211778,0.5
211779,0.55556
211780,0.083333
211781,0.55556
211782,0.55556
211783,0.5
211784,0.5
211785,0.5
211786,0.63889
211787,0.81944
211788,0.63889
211789,0.5
211790,0.5
211791,0.55556
211792,0.51389
211793,0.56944
211794,0.5
211795,0.47222
211796,0.76389
211797,0.48611
211798,0.5
211799,0.76389
211800,0.5
211801,0.5
211802,0.36111
211803,0.52778
211804,0.61111
211805,0.52778
211806,0.5
211807,0.5
211808,0.5
211809,0.5
211810,0.5
211811,0.5
211812,0.5
211813,0.52778
211814,0.5
211815,0.5
211816,0.55556
211817,0.48611
211818,0.51389
211819,0.5
211820,0.34722
211821,0.26389
211822,0.34722
211823,0.33333
211824,0.29167
211825,0.31944
211826,0.44444
211827,0.29167
211828,0.55556
211829,0.44444
211830,0.61111
211831,0.44444
211832,0.58333
211833,0.59722
211834,0.5
211835,0.38889
211836,0.56944
211837,0.5
211838,0.36111
211839,0.5
211840,0.59722
211841,0.5
211842,0.56944
211843,0.51389
211844,0.56944
211845,0.55556
211846,0.45833
211847,0.5
211848,0.56944
211849,0.55556
211850,0.58333
211851,0.43056
211852,0.58333
211853,0.625
211854,0.65278
211855,0.5
211856,0.5
211857,0.5
211858,0.5
211859,0.48611
211860,0.69444
211861,0.625
211862,0.5
211863,0.63889
211864,0.59375
211865,0.61111
211866,0.56944
211867,0.55556
211868,0.5
211869,0.5
211870,0.41667
211871,0.5
211872,0.375
211873,0.625
211874,0.68056
211875,0.5
211876,0.55556
211877,0.27778
211878,0.22222
211879,0.66667
211880,0.80556
211881,0.5
211882,0.375
211883,0.5
211884,0.43056
211885,0.51389
211886,0.63889
211887,0.5
211888,0.27778
211889,0.5
211890,0.625
211891,0.76389
211892,0.33333
211893,0.5
211894,0.5
211895,0.44444
211896,0.5
211897,0.5
211898,0.51389
211899,0.70833
211900,0.86111
211901,0.23611
211902,0.59722
211903,0.66667
211904,0.58333
211905,0.5
211906,0.5
211907,0.20833
211908,0.5
211909,0.56944
211910,0.5
211911,0.58333
211912,0.47222
211913,0.18056
211914,0.33333
211915,0.58333
211916,0.79167
211917,0.16667
211918,0.125
211919,0.19444
211920,0.16667
211921,0.72222
211922,0.54167
211923,0.20833
211924,0.5
211925,0.52778
211926,0.69444
211927,0.72222
211928,0.61111
211929,0.34722
211930,0.76389
211931,0.59722
211932,0.41667
211933,0.52778
211934,0.30556
211935,0.73611
211936,0.56944
211937,0.80556
211938,0.56944
211939,0.44444
211940,0.5
211941,0.5
211942,0.44444
211943,0.36111
211944,0.5
211945,0.29167
211946,0.61111
211947,0.34722
211948,0.625
211949,0.61111
211950,0.54167
211951,0.5
211952,0.63889
211953,0.79167
211954,0.55556
211955,0.73611
211956,0.66667
211957,0.38889
211958,0.36111
211959,0.77778
211960,0.22222
211961,0.22222
211962,0.63889
211963,0.52778
211964,0.5
211965,0.66667
211966,0.083333
211967,0.38889
211968,0.33333
211969,0.22222
